"user_id","name","email","department","role","joining_date","employee_id","access_level","status","last_login","created_transactions","approval_limit"
"USR000363","Advait Bansal","advait.bansal@company.com","Operations","Executive","2019-08-28","EMP502382",1,"Active","2025-02-17T21:25:36.813Z",133,493082
"USR000364","Rajesh Malhotra","rajesh.malhotra@company.com","Finance","Accountant","2018-02-03","EMP075307",2,"Active","2025-02-11T01:28:28.639Z",905,393195
"USR000365","Anita Shah","anita.shah@company.com","R&D","Executive","2015-09-04","EMP280262",4,"Active","2025-02-17T08:42:33.824Z",780,903553
"USR000366","Riya Reddy","riya.reddy@company.com","Marketing","Executive","2024-12-23","EMP185333",4,"Active","2025-02-10T23:18:33.187Z",902,147342
"USR000367","Vihaan Kapoor","vihaan.kapoor@company.com","IT","Executive","2018-07-17","EMP008231",3,"Active","2025-02-16T08:42:32.382Z",968,543624
"USR000368","Aarav Reddy","aarav.reddy@company.com","HR","HR Manager","2023-09-11","EMP659979",1,"Active","2025-02-18T08:53:06.537Z",667,181368
"USR000369","Reyansh Chopra","reyansh.chopra@company.com","Procurement","Executive","2024-07-03","EMP762857",2,"Active","2025-02-14T22:16:49.938Z",906,630766
"USR000370","Diya Kapoor","diya.kapoor@company.com","Finance","Financial Analyst","2016-03-07","EMP660794",1,"Active","2025-02-15T00:15:10.285Z",477,691239
"USR000371","Deepika Kumar","deepika.kumar@company.com","Procurement","Executive","2016-07-12","EMP543811",4,"Active","2025-02-15T10:29:58.124Z",174,39864
"USR000372","Ishita Mehta","ishita.mehta@company.com","Finance","Accountant","2016-07-31","EMP357251",3,"Active","2025-02-11T03:44:41.974Z",157,309457
"USR000373","Ishita Chopra","ishita.chopra@company.com","Admin","Executive","2020-09-06","EMP092213",4,"Active","2025-02-18T11:16:58.381Z",718,452566
"USR000374","Ishita Kumar","ishita.kumar@company.com","Production","Executive","2017-06-24","EMP548213",4,"Active","2025-02-13T20:25:15.124Z",106,351374
"USR000375","Deepika Agarwal","deepika.agarwal@company.com","Production","Executive","2015-06-02","EMP349378",3,"Active","2025-02-16T21:46:20.378Z",507,870286
"USR000376","Ramesh Sharma","ramesh.sharma@company.com","Admin","Executive","2017-09-27","EMP432347",3,"Active","2025-02-09T15:27:05.859Z",976,770465
"USR000377","Arjun Gupta","arjun.gupta@company.com","Procurement","Executive","2017-06-01","EMP826676",2,"Active","2025-02-15T16:00:40.635Z",761,106902
"USR000378","Aarav Mehta","aarav.mehta@company.com","IT","Executive","2017-07-21","EMP433603",3,"Active","2025-02-09T19:18:57.890Z",276,683805
"USR000379","Suresh Joshi","suresh.joshi@company.com","Marketing","Executive","2015-07-28","EMP868926",1,"Active","2025-02-10T10:41:48.489Z",302,480122
"USR000380","Kavita Shah","kavita.shah@company.com","Finance","Accountant","2019-05-27","EMP112662",4,"Active","2025-02-16T21:27:04.179Z",209,858946
"USR000381","Aarav Patel","aarav.patel@company.com","Production","Executive","2020-06-16","EMP090119",3,"Active","2025-02-13T15:40:50.376Z",722,728398
"USR000382","Ishita Reddy","ishita.reddy@company.com","Procurement","Executive","2021-08-22","EMP437038",4,"Active","2025-02-17T15:16:51.192Z",814,442510
"USR000383","Sunita Kumar","sunita.kumar@company.com","Sales","Business Developer","2017-02-04","EMP256506",3,"Active","2025-02-18T00:39:24.875Z",692,887124
"USR000384","Sunita Kapoor","sunita.kapoor@company.com","Production","Executive","2018-02-09","EMP288538",4,"Active","2025-02-15T01:48:27.520Z",194,959321
"USR000385","Deepika Kapoor","deepika.kapoor@company.com","R&D","Executive","2015-06-24","EMP710941",1,"Active","2025-02-14T10:46:27.461Z",808,258049
"USR000386","Diya Verma","diya.verma@company.com","HR","HR Manager","2015-02-28","EMP308296",4,"Active","2025-02-12T00:39:51.498Z",144,515658
"USR000387","Ishita Singh","ishita.singh@company.com","Procurement","Executive","2021-02-25","EMP124758",2,"Active","2025-02-16T00:54:18.168Z",910,803599
"USR000388","Vihaan Kapoor","vihaan.kapoor@company.com","HR","HR Executive","2018-09-16","EMP575697",3,"Inactive","2025-02-14T11:51:21.603Z",944,218466
"USR000389","Aarav Kapoor","aarav.kapoor@company.com","Operations","Executive","2020-03-15","EMP408232",1,"Active","2025-02-15T17:38:36.739Z",942,298914
"USR000390","Priyanka Bansal","priyanka.bansal@company.com","Marketing","Executive","2020-05-21","EMP482235",3,"Active","2025-02-13T23:07:02.647Z",234,275952
"USR000391","Vihaan Chopra","vihaan.chopra@company.com","Admin","Executive","2021-01-18","EMP193501",4,"Inactive","2025-02-10T21:48:34.621Z",58,349747
"USR000392","Kavita Reddy","kavita.reddy@company.com","Production","Executive","2024-07-10","EMP958746",4,"Active","2025-02-12T08:40:18.714Z",189,474399
"USR000393","Arjun Gupta","arjun.gupta@company.com","Production","Executive","2016-11-30","EMP412330",3,"Inactive","2025-02-17T11:05:06.572Z",112,704301
"USR000394","Arjun Malhotra","arjun.malhotra@company.com","HR","Recruiter","2020-05-26","EMP064074",4,"Active","2025-02-14T10:38:55.387Z",556,438462
"USR000395","Deepika Kumar","deepika.kumar@company.com","Production","Executive","2019-11-07","EMP160966",3,"Active","2025-02-13T14:37:37.119Z",175,19836
"USR000396","Sunita Joshi","sunita.joshi@company.com","HR","HR Manager","2019-09-12","EMP385595",3,"Active","2025-02-18T02:56:06.133Z",219,781169
"USR000397","Ishita Patel","ishita.patel@company.com","Marketing","Executive","2018-05-03","EMP637457",4,"Active","2025-02-16T06:07:55.459Z",456,817407
"USR000398","Kavita Shah","kavita.shah@company.com","Sales","Sales Manager","2018-03-19","EMP423762",1,"Active","2025-02-10T01:37:55.798Z",771,275125
"USR000399","Sunita Kumar","sunita.kumar@company.com","Production","Executive","2018-05-25","EMP441470",1,"Inactive","2025-02-14T09:46:15.042Z",891,929341
"USR000400","Mukesh Mehta","mukesh.mehta@company.com","Sales","Sales Executive","2017-08-25","EMP320425",2,"Active","2025-02-09T17:38:25.867Z",510,464176
"USR000401","Vihaan Chopra","vihaan.chopra@company.com","R&D","Executive","2017-01-07","EMP824020",1,"Active","2025-02-11T04:37:02.450Z",178,128074
"USR000402","Mukesh Patel","mukesh.patel@company.com","Production","Executive","2019-08-19","EMP889005",1,"Active","2025-02-16T16:45:59.692Z",892,48576
"USR000403","Ishita Reddy","ishita.reddy@company.com","Marketing","Executive","2019-11-27","EMP454883",1,"Active","2025-02-16T06:56:00.837Z",531,351996
"USR000404","Deepika Gupta","deepika.gupta@company.com","Sales","Business Developer","2019-06-20","EMP175130",4,"Active","2025-02-19T01:54:23.503Z",844,173077
"USR000405","Reyansh Singh","reyansh.singh@company.com","Admin","Executive","2024-07-30","EMP402056",2,"Active","2025-02-14T08:42:17.581Z",756,485878
"USR000406","Suresh Reddy","suresh.reddy@company.com","Production","Executive","2024-10-14","EMP157514",1,"Active","2025-02-15T01:19:49.437Z",170,980038
"USR000407","Suresh Reddy","suresh.reddy@company.com","Sales","Sales Manager","2020-09-10","EMP897386",1,"Active","2025-02-17T23:47:14.982Z",272,220682
"USR000408","Deepika Verma","deepika.verma@company.com","Finance","Accountant","2021-07-22","EMP036691",1,"Active","2025-02-10T23:58:43.788Z",189,208837
"USR000409","Ishita Agarwal","ishita.agarwal@company.com","Sales","Sales Manager","2019-05-20","EMP316345",3,"Active","2025-02-14T09:52:59.805Z",524,441603
"USR000410","Riya Reddy","riya.reddy@company.com","R&D","Executive","2018-01-18","EMP008685",2,"Active","2025-02-12T21:17:25.535Z",724,536946
"USR000411","Priyanka Kapoor","priyanka.kapoor@company.com","Admin","Executive","2018-08-03","EMP038706",3,"Inactive","2025-02-14T16:05:04.765Z",960,107592
"USR000412","Priyanka Kumar","priyanka.kumar@company.com","Operations","Executive","2019-08-27","EMP027362",2,"Active","2025-02-12T05:05:24.374Z",460,424477
"USR000413","Aanya Shah","aanya.shah@company.com","Admin","Executive","2022-08-13","EMP544383",1,"Active","2025-02-12T19:28:39.574Z",179,752183
"USR000414","Diya Verma","diya.verma@company.com","Procurement","Executive","2015-09-24","EMP726662",2,"Active","2025-02-13T20:15:16.447Z",873,957653
"USR000415","Aanya Agarwal","aanya.agarwal@company.com","Production","Executive","2022-08-08","EMP561645",1,"Active","2025-02-18T15:28:42.333Z",648,425779
"USR000416","Reyansh Malhotra","reyansh.malhotra@company.com","Sales","Business Developer","2016-10-26","EMP036424",4,"Active","2025-02-19T13:58:42.878Z",869,706437
"USR000417","Aarav Patel","aarav.patel@company.com","IT","Executive","2021-11-04","EMP858057",1,"Active","2025-02-16T20:19:10.751Z",547,74298
"USR000418","Mukesh Kumar","mukesh.kumar@company.com","Finance","Accountant","2022-10-15","EMP864023",4,"Active","2025-02-09T17:44:11.688Z",344,520859
"USR000419","Aanya Bansal","aanya.bansal@company.com","Operations","Executive","2022-02-19","EMP283735",4,"Active","2025-02-16T22:42:21.607Z",666,25689
"USR000420","Rajesh Reddy","rajesh.reddy@company.com","IT","Executive","2018-01-23","EMP030915",3,"Active","2025-02-09T23:06:57.248Z",842,137083
"USR000421","Rajesh Patel","rajesh.patel@company.com","Operations","Executive","2022-01-18","EMP341931",4,"Active","2025-02-09T17:23:21.162Z",254,493928
"USR000422","Kavita Joshi","kavita.joshi@company.com","Admin","Executive","2022-10-30","EMP019351",3,"Active","2025-02-09T19:45:07.101Z",687,388759
"USR000423","Priyanka Bansal","priyanka.bansal@company.com","R&D","Executive","2024-12-10","EMP929232",3,"Active","2025-02-09T18:24:17.713Z",881,111293
"USR000424","Reyansh Reddy","reyansh.reddy@company.com","Finance","Accountant","2015-12-02","EMP542340",3,"Active","2025-02-18T19:32:42.419Z",816,408601
"USR000425","Priya Verma","priya.verma@company.com","Production","Executive","2017-03-03","EMP349825",3,"Active","2025-02-10T23:04:35.048Z",724,485205
"USR000426","Aanya Kapoor","aanya.kapoor@company.com","HR","HR Executive","2019-03-17","EMP881641",1,"Active","2025-02-17T07:44:02.944Z",963,264077
"USR000427","Suresh Shah","suresh.shah@company.com","Admin","Executive","2021-08-31","EMP976244",2,"Active","2025-02-17T11:23:05.711Z",624,958990
"USR000428","Ramesh Patel","ramesh.patel@company.com","Finance","Accountant","2020-05-18","EMP872702",2,"Inactive","2025-02-09T19:15:03.965Z",291,992953
"USR000429","Priya Joshi","priya.joshi@company.com","Admin","Executive","2024-07-20","EMP020182",3,"Active","2025-02-13T07:26:14.828Z",383,427668
"USR000430","Deepika Agarwal","deepika.agarwal@company.com","R&D","Executive","2017-04-25","EMP374487",1,"Active","2025-02-16T15:08:27.569Z",261,430198
"USR000431","Ramesh Agarwal","ramesh.agarwal@company.com","Production","Executive","2015-10-15","EMP149738",1,"Active","2025-02-19T02:44:48.014Z",99,637241
"USR000432","Riya Shah","riya.shah@company.com","Sales","Business Developer","2015-06-27","EMP429459",3,"Active","2025-02-14T03:30:31.986Z",977,549988
"USR000433","Anita Verma","anita.verma@company.com","Sales","Sales Manager","2017-02-15","EMP314857",2,"Active","2025-02-12T05:24:31.492Z",906,229011
"USR000434","Aarav Reddy","aarav.reddy@company.com","Admin","Executive","2024-12-21","EMP274483",3,"Active","2025-02-12T06:25:19.305Z",946,587281
"USR000435","Vihaan Verma","vihaan.verma@company.com","IT","Executive","2023-07-06","EMP435032",1,"Active","2025-02-17T04:10:05.507Z",586,754841
"USR000436","Anita Singh","anita.singh@company.com","Operations","Executive","2016-04-25","EMP774630",3,"Inactive","2025-02-11T03:57:32.001Z",457,323451
"USR000437","Advait Patel","advait.patel@company.com","Marketing","Executive","2023-05-10","EMP551793",2,"Active","2025-02-11T21:41:52.941Z",231,792735
"USR000438","Suresh Malhotra","suresh.malhotra@company.com","R&D","Executive","2015-01-07","EMP598114",3,"Inactive","2025-02-14T03:53:32.734Z",319,251440
"USR000439","Priya Singh","priya.singh@company.com","Procurement","Executive","2022-11-27","EMP021523",1,"Active","2025-02-19T06:54:47.367Z",247,225328
"USR000440","Mukesh Shah","mukesh.shah@company.com","R&D","Executive","2015-10-03","EMP270334",4,"Active","2025-02-18T00:10:27.391Z",887,115019
"USR000441","Advait Singh","advait.singh@company.com","Procurement","Executive","2018-09-22","EMP138949",1,"Active","2025-02-17T22:31:50.921Z",970,660790
"USR000442","Aarav Malhotra","aarav.malhotra@company.com","Production","Executive","2021-02-28","EMP978955",3,"Active","2025-02-13T09:54:43.944Z",504,815335
"USR000443","Kavita Shah","kavita.shah@company.com","Marketing","Executive","2018-01-14","EMP143918",4,"Active","2025-02-16T13:30:27.363Z",655,604840
"USR000444","Arjun Verma","arjun.verma@company.com","R&D","Executive","2022-06-07","EMP935337",2,"Active","2025-02-11T11:37:36.041Z",978,626339
"USR000445","Mukesh Verma","mukesh.verma@company.com","HR","HR Executive","2015-06-27","EMP942925",2,"Active","2025-02-10T21:38:25.225Z",444,475389
"USR000446","Mukesh Singh","mukesh.singh@company.com","Finance","Accountant","2018-12-11","EMP422479",2,"Active","2025-02-10T04:37:07.455Z",653,112611
"USR000447","Anita Mehta","anita.mehta@company.com","Sales","Business Developer","2021-03-13","EMP847504",4,"Active","2025-02-10T12:04:23.916Z",832,967889
"USR000448","Priyanka Chopra","priyanka.chopra@company.com","Marketing","Executive","2015-04-06","EMP357799",2,"Active","2025-02-13T23:53:41.105Z",200,733230
"USR000449","Riya Bansal","riya.bansal@company.com","Procurement","Executive","2023-01-14","EMP841717",1,"Active","2025-02-12T04:41:26.290Z",945,420840
"USR000450","Reyansh Bansal","reyansh.bansal@company.com","IT","Executive","2018-05-08","EMP106779",3,"Active","2025-02-18T04:44:04.055Z",966,605120
"USR000451","Sunita Chopra","sunita.chopra@company.com","Operations","Executive","2017-07-25","EMP618859",1,"Inactive","2025-02-14T05:59:26.274Z",163,475621
"USR000452","Aarav Malhotra","aarav.malhotra@company.com","Marketing","Executive","2018-11-07","EMP920219",3,"Active","2025-02-15T07:35:04.582Z",554,311069
"USR000453","Priyanka Patel","priyanka.patel@company.com","Operations","Executive","2020-04-14","EMP281900",1,"Active","2025-02-10T03:34:49.882Z",37,811767
"USR000454","Deepika Malhotra","deepika.malhotra@company.com","R&D","Executive","2023-04-09","EMP992563",4,"Active","2025-02-12T01:32:06.007Z",16,176036
"USR000455","Ishita Verma","ishita.verma@company.com","Marketing","Executive","2020-02-19","EMP457050",1,"Inactive","2025-02-10T00:41:19.602Z",552,542814
"USR000456","Kavita Agarwal","kavita.agarwal@company.com","Operations","Executive","2021-07-12","EMP654110",1,"Inactive","2025-02-18T01:54:38.239Z",712,353787
"USR000457","Riya Joshi","riya.joshi@company.com","Marketing","Executive","2024-10-09","EMP775681",1,"Inactive","2025-02-16T21:37:46.763Z",585,189534
"USR000458","Suresh Verma","suresh.verma@company.com","R&D","Executive","2020-08-21","EMP573954",1,"Active","2025-02-13T19:36:48.424Z",745,829225
"USR000459","Priya Joshi","priya.joshi@company.com","Marketing","Executive","2017-01-08","EMP328685",2,"Active","2025-02-13T21:49:03.269Z",145,192259
"USR000460","Priyanka Kapoor","priyanka.kapoor@company.com","Admin","Executive","2020-09-04","EMP326405",1,"Active","2025-02-18T06:52:32.451Z",834,39431
"USR000461","Kavita Singh","kavita.singh@company.com","Marketing","Executive","2020-04-09","EMP188702",2,"Active","2025-02-16T22:42:29.896Z",576,8101
"USR000462","Dinesh Sharma","dinesh.sharma@company.com","Finance","Controller","2018-01-01","EMP125779",4,"Active","2025-02-15T10:10:23.392Z",226,161967
"USR000463","Aarav Mehta","aarav.mehta@company.com","Production","Executive","2020-09-06","EMP540020",2,"Active","2025-02-10T12:48:03.430Z",387,844947
"USR000464","Advait Kapoor","advait.kapoor@company.com","IT","Executive","2024-01-22","EMP126400",3,"Active","2025-02-16T17:23:34.898Z",963,701752
"USR000465","Dinesh Singh","dinesh.singh@company.com","R&D","Executive","2024-09-12","EMP413272",4,"Active","2025-02-13T12:47:53.410Z",869,934985
"USR000466","Suresh Verma","suresh.verma@company.com","HR","HR Manager","2017-08-12","EMP173806",4,"Active","2025-02-12T18:29:46.973Z",603,998155
"USR000467","Ishita Malhotra","ishita.malhotra@company.com","Finance","Financial Analyst","2022-06-14","EMP654622",3,"Active","2025-02-10T10:59:17.004Z",704,690665
"USR000468","Deepika Patel","deepika.patel@company.com","IT","Executive","2022-03-22","EMP989769",2,"Active","2025-02-12T08:21:06.441Z",360,991303
"USR000469","Suresh Chopra","suresh.chopra@company.com","R&D","Executive","2024-01-01","EMP178138",2,"Active","2025-02-19T00:07:49.992Z",394,790966
"USR000470","Ramesh Shah","ramesh.shah@company.com","Operations","Executive","2024-09-08","EMP225073",3,"Active","2025-02-09T22:48:46.342Z",796,716039
"USR000471","Dinesh Patel","dinesh.patel@company.com","Finance","Accountant","2018-05-31","EMP829417",2,"Active","2025-02-16T07:46:45.971Z",605,186890
"USR000472","Deepika Gupta","deepika.gupta@company.com","IT","Executive","2022-02-01","EMP574888",2,"Active","2025-02-12T22:16:56.976Z",555,504759
"USR000473","Mukesh Kapoor","mukesh.kapoor@company.com","R&D","Executive","2023-09-28","EMP664736",2,"Active","2025-02-14T07:12:49.213Z",572,309022
"USR000474","Aanya Sharma","aanya.sharma@company.com","R&D","Executive","2015-12-25","EMP936974",2,"Active","2025-02-14T19:30:18.031Z",884,848376
"USR000475","Riya Kapoor","riya.kapoor@company.com","Procurement","Executive","2021-12-26","EMP776111",4,"Active","2025-02-17T00:16:14.544Z",550,241868
"USR000476","Deepika Joshi","deepika.joshi@company.com","R&D","Executive","2018-11-03","EMP844410",3,"Active","2025-02-18T06:01:45.428Z",377,965237
"USR000477","Ishita Patel","ishita.patel@company.com","Operations","Executive","2016-01-23","EMP773298",4,"Active","2025-02-10T14:06:24.333Z",776,795971
"USR000478","Suresh Chopra","suresh.chopra@company.com","Finance","Financial Analyst","2022-10-20","EMP799333",1,"Active","2025-02-11T10:41:40.394Z",763,315271
"USR000479","Diya Kapoor","diya.kapoor@company.com","Production","Executive","2022-02-08","EMP204134",3,"Active","2025-02-12T17:48:58.088Z",504,384007
"USR000480","Kavita Kapoor","kavita.kapoor@company.com","Production","Executive","2015-09-14","EMP756679",4,"Active","2025-02-11T15:09:05.490Z",3,139194
"USR000481","Ishita Sharma","ishita.sharma@company.com","Admin","Executive","2017-07-16","EMP138717",3,"Active","2025-02-17T08:06:01.889Z",255,564393
"USR000482","Priya Joshi","priya.joshi@company.com","Production","Executive","2020-05-23","EMP325619",3,"Active","2025-02-09T19:11:10.136Z",327,71847
"USR000483","Deepika Kumar","deepika.kumar@company.com","HR","Recruiter","2018-10-22","EMP228864",1,"Active","2025-02-14T10:58:05.235Z",608,916184
"USR000484","Anita Joshi","anita.joshi@company.com","IT","Executive","2017-09-08","EMP924850",1,"Active","2025-02-17T16:56:07.773Z",282,140218
"USR000485","Mukesh Joshi","mukesh.joshi@company.com","Sales","Sales Executive","2021-12-24","EMP605901",2,"Active","2025-02-09T23:01:57.118Z",754,670746
"USR000486","Vihaan Bansal","vihaan.bansal@company.com","IT","Executive","2020-03-01","EMP526965",3,"Active","2025-02-18T10:23:39.667Z",627,983871
"USR000487","Sunita Mehta","sunita.mehta@company.com","R&D","Executive","2018-06-05","EMP216267",1,"Inactive","2025-02-12T18:54:03.644Z",667,434893
"USR000488","Ishita Singh","ishita.singh@company.com","Production","Executive","2016-07-30","EMP697801",3,"Active","2025-02-12T20:32:28.941Z",638,89455
"USR000489","Diya Gupta","diya.gupta@company.com","Operations","Executive","2020-10-25","EMP624456",4,"Inactive","2025-02-10T11:53:56.306Z",281,414790
"USR000490","Deepika Mehta","deepika.mehta@company.com","IT","Executive","2020-01-11","EMP874457",3,"Active","2025-02-16T13:37:21.494Z",522,244413
"USR000491","Diya Chopra","diya.chopra@company.com","Finance","Accountant","2023-04-19","EMP777044",3,"Active","2025-02-16T19:28:28.031Z",415,250053
"USR000492","Diya Agarwal","diya.agarwal@company.com","Marketing","Executive","2017-05-24","EMP312527",4,"Active","2025-02-10T01:38:33.623Z",4,870398
"USR000493","Advait Singh","advait.singh@company.com","Finance","Accountant","2016-06-19","EMP721715",2,"Inactive","2025-02-16T14:52:39.552Z",291,273461
"USR000494","Riya Kumar","riya.kumar@company.com","IT","Executive","2019-07-24","EMP614878",4,"Active","2025-02-13T20:57:31.915Z",608,752161
"USR000495","Arjun Joshi","arjun.joshi@company.com","IT","Executive","2023-09-09","EMP957648",3,"Active","2025-02-12T01:39:00.518Z",31,519915
"USR000496","Kavita Reddy","kavita.reddy@company.com","Procurement","Executive","2021-07-20","EMP516371",2,"Active","2025-02-19T07:33:46.965Z",490,624475
"USR000497","Deepika Patel","deepika.patel@company.com","IT","Executive","2022-08-14","EMP680662",2,"Active","2025-02-11T12:41:24.134Z",878,97472
"USR000498","Deepika Kumar","deepika.kumar@company.com","Admin","Executive","2021-08-13","EMP483818",4,"Active","2025-02-14T13:03:29.794Z",487,101413
"USR000499","Advait Malhotra","advait.malhotra@company.com","IT","Executive","2022-04-22","EMP413997",4,"Active","2025-02-10T07:45:37.959Z",467,515997
"USR000500","Vihaan Singh","vihaan.singh@company.com","Production","Executive","2015-10-30","EMP102298",4,"Active","2025-02-17T05:41:44.400Z",621,65670
"USR000501","Anita Sharma","anita.sharma@company.com","Operations","Executive","2024-01-11","EMP685364",1,"Active","2025-02-10T11:53:46.097Z",177,719350
"USR000502","Mukesh Kumar","mukesh.kumar@company.com","Admin","Executive","2022-02-24","EMP068791",2,"Active","2025-02-15T08:05:25.380Z",359,350383
"USR000503","Dinesh Sharma","dinesh.sharma@company.com","R&D","Executive","2023-01-11","EMP139907",3,"Active","2025-02-17T17:57:21.209Z",389,359926
"USR000504","Diya Kapoor","diya.kapoor@company.com","Sales","Sales Executive","2018-07-18","EMP188579",1,"Active","2025-02-10T15:08:00.824Z",276,285261
"USR000505","Suresh Gupta","suresh.gupta@company.com","HR","HR Manager","2017-10-15","EMP245481",3,"Active","2025-02-16T10:30:18.210Z",468,174998
"USR000506","Anita Mehta","anita.mehta@company.com","HR","HR Manager","2017-02-28","EMP924506",1,"Active","2025-02-13T22:44:30.534Z",196,217621
"USR000507","Vihaan Reddy","vihaan.reddy@company.com","HR","HR Manager","2024-12-24","EMP506731",3,"Active","2025-02-10T09:19:50.144Z",565,440854
"USR000508","Ramesh Kumar","ramesh.kumar@company.com","Procurement","Executive","2018-06-20","EMP942978",3,"Inactive","2025-02-11T15:19:19.982Z",634,826628
"USR000509","Vihaan Mehta","vihaan.mehta@company.com","Procurement","Executive","2024-08-19","EMP715036",2,"Active","2025-02-14T21:19:17.939Z",115,899480
"USR000510","Priyanka Kumar","priyanka.kumar@company.com","Sales","Sales Executive","2015-11-26","EMP411452",3,"Active","2025-02-18T08:42:47.004Z",265,953988
"USR000511","Diya Kumar","diya.kumar@company.com","Operations","Executive","2019-03-13","EMP800059",4,"Inactive","2025-02-09T15:24:07.942Z",794,875552
"USR000512","Vihaan Shah","vihaan.shah@company.com","HR","Recruiter","2023-03-28","EMP194203",1,"Active","2025-02-12T09:18:14.139Z",835,279309
"USR000513","Priyanka Joshi","priyanka.joshi@company.com","Marketing","Executive","2021-02-12","EMP815089",1,"Active","2025-02-17T05:53:57.588Z",415,300394
"USR000514","Mukesh Chopra","mukesh.chopra@company.com","Finance","Financial Analyst","2022-03-11","EMP917669",2,"Active","2025-02-19T09:43:33.882Z",594,365518
"USR000515","Deepika Singh","deepika.singh@company.com","Finance","Accountant","2018-01-10","EMP975052",2,"Active","2025-02-17T03:26:50.607Z",510,139369
"USR000516","Arjun Bansal","arjun.bansal@company.com","Admin","Executive","2016-06-13","EMP912251",2,"Active","2025-02-11T01:54:17.655Z",197,752050
"USR000517","Advait Singh","advait.singh@company.com","Sales","Business Developer","2021-02-19","EMP689348",1,"Active","2025-02-11T22:39:20.717Z",459,827567
"USR000518","Kavita Sharma","kavita.sharma@company.com","IT","Executive","2021-07-19","EMP727345",3,"Active","2025-02-16T21:11:20.097Z",3,812427
"USR000519","Priya Kapoor","priya.kapoor@company.com","Marketing","Executive","2019-02-05","EMP819831",1,"Active","2025-02-13T23:44:12.030Z",52,811394
"USR000520","Rajesh Reddy","rajesh.reddy@company.com","Marketing","Executive","2020-05-29","EMP812061",3,"Active","2025-02-12T01:58:49.307Z",761,433061
"USR000521","Diya Patel","diya.patel@company.com","Procurement","Executive","2023-10-02","EMP605133",1,"Active","2025-02-16T06:55:24.405Z",258,124383
"USR000522","Dinesh Kumar","dinesh.kumar@company.com","HR","HR Manager","2015-03-10","EMP577536",2,"Active","2025-02-11T20:30:14.971Z",705,901789
"USR000523","Priyanka Shah","priyanka.shah@company.com","Operations","Executive","2017-06-22","EMP604336",1,"Active","2025-02-19T07:24:10.255Z",734,705388
"USR000524","Ishita Singh","ishita.singh@company.com","Sales","Sales Manager","2021-10-14","EMP621740",3,"Active","2025-02-13T13:31:38.517Z",944,852717
"USR000525","Mukesh Gupta","mukesh.gupta@company.com","HR","HR Manager","2025-02-13","EMP973229",4,"Active","2025-02-13T00:58:57.933Z",400,465491
"USR000526","Sunita Chopra","sunita.chopra@company.com","Marketing","Executive","2016-04-10","EMP324854",1,"Active","2025-02-11T05:11:16.045Z",172,665232
"USR000527","Dinesh Kumar","dinesh.kumar@company.com","Production","Executive","2017-12-10","EMP867407",2,"Active","2025-02-10T03:10:13.224Z",454,729366
"USR000528","Aanya Kapoor","aanya.kapoor@company.com","Admin","Executive","2024-11-19","EMP900199",2,"Active","2025-02-18T07:04:38.668Z",642,549326
"USR000529","Reyansh Shah","reyansh.shah@company.com","Finance","Financial Analyst","2017-04-07","EMP035931",3,"Active","2025-02-18T09:56:47.801Z",938,160529
"USR000530","Sunita Sharma","sunita.sharma@company.com","Production","Executive","2016-11-02","EMP405344",1,"Active","2025-02-13T15:04:59.121Z",651,100110
"USR000531","Ramesh Gupta","ramesh.gupta@company.com","Operations","Executive","2015-11-12","EMP369040",4,"Active","2025-02-19T05:36:30.957Z",444,236070
"USR000532","Sunita Agarwal","sunita.agarwal@company.com","Marketing","Executive","2019-02-08","EMP874879",4,"Active","2025-02-17T10:22:17.673Z",551,35665
"USR000533","Anita Singh","anita.singh@company.com","IT","Executive","2021-01-03","EMP540505",2,"Active","2025-02-12T13:38:37.764Z",285,393310
"USR000534","Aanya Agarwal","aanya.agarwal@company.com","IT","Executive","2024-07-02","EMP978078",1,"Active","2025-02-17T01:09:42.343Z",370,831152
"USR000535","Arjun Singh","arjun.singh@company.com","Admin","Executive","2016-09-29","EMP120048",2,"Inactive","2025-02-13T20:44:03.363Z",753,728252
"USR000536","Suresh Malhotra","suresh.malhotra@company.com","R&D","Executive","2021-08-17","EMP931339",3,"Active","2025-02-13T22:06:50.862Z",899,368659
"USR000537","Ramesh Mehta","ramesh.mehta@company.com","Finance","Controller","2020-06-19","EMP473176",4,"Active","2025-02-12T18:11:26.388Z",765,570811
"USR000538","Advait Agarwal","advait.agarwal@company.com","Sales","Sales Manager","2018-07-04","EMP326860",4,"Inactive","2025-02-11T12:58:30.463Z",244,747080
"USR000539","Anita Gupta","anita.gupta@company.com","Finance","Financial Analyst","2017-04-17","EMP573481",2,"Active","2025-02-16T14:22:25.913Z",830,637325
"USR000540","Deepika Gupta","deepika.gupta@company.com","Procurement","Executive","2022-10-30","EMP465343",3,"Active","2025-02-13T21:33:59.922Z",117,274407
"USR000541","Mukesh Sharma","mukesh.sharma@company.com","Admin","Executive","2016-09-12","EMP376174",2,"Active","2025-02-12T23:13:19.985Z",757,194714
"USR000542","Deepika Reddy","deepika.reddy@company.com","HR","Recruiter","2017-09-13","EMP757837",1,"Active","2025-02-16T08:05:59.949Z",37,667111
"USR000543","Sunita Gupta","sunita.gupta@company.com","Operations","Executive","2018-02-03","EMP525557",1,"Active","2025-02-13T05:13:23.395Z",108,84776
